jen	Sa nɨ son nyi ka na sɨ nɨng na, bɨ son nyi bi ve nywi wa bɨ son yidi l∂ be nyi w∂ hɛ2  e fɨ w∂ ni kwɛ hywa Taraba nɨ.
jen	In ba e nywi yan, be e nyi-nyi, be zaa tan sa le.
jen	O nyi na sɨ e nɨng a hu ihyanɨng nɨ O kuk∂ Ahmadu Bello University, Zaria nɨ.
mlg	Indray andro hono, nisy zazalahy iray atao hoe Wayan.
mlg	Niova ihany koa ny torapasika.
mlg	Isa-maraina, vao vaky masoandro dia samy mitondra lakana ny lehilahy handeha hanjono.
mlg	Nitaingina tao an-damosin'i Bintang izy ary niverina tany an-tanànany.
mlg	Azonao ambara azy ireo ve izay hitanao taty?
sqi	- tha Rohan.
sqi	Tani krijoni këngën tuaj sekrete dhe këndojenisa herë duhet të bëni gjëra të mërzitshme.
sqi	“Duhet të bësh dicka më parë!”- i tha motra emadhe.
sqi	Jimmy nuk i lan!”“Edhe kafshët kujdesen për dhëmbët e tyre pornë mënyra të tjera.
sqi	Ai ishte shumë i dhënë pas gatimit.
anu	Løny man päära wøk kigø.
anu	Obwörë cäänö.
anu	Løny man bääla gø kigø.
anu	Dïëk rëëdö.
anu	Jïëy cwiinynyi.
kyw	मंतुक जखन ओंय बिछनाए सुतुइसआहिआरड सुरु करली खजुआए!खाउज!
kyw	सेइ तखन साबन राजा बबलि कांहु ले हुंआ आउलाक।राजाञ कहे हेइक ‘‘बेटि ना डराउएं।’’साबन राजाञ आपन फेन सिपाहि के कहलेइन ‘‘पकाक उपर हामला करा।’’
kyw	एघों मनु फेइर फेइर कित-कित खेले पारति।डेगी-डेगी कहन गनेइसआहि उ।एक,दुइ, आर छअसात , आठ, नअ आर दस
kyw	आइज-काइल बनटि के नहाएक टाञ रिझ लागेइक।उ दाँतअ साफा करेइ आर घंसि-घंसिकहन सिनाइ।
kyw	फेन सिपाहिञ फाक ले पका कु कुदालेथिन।
lkt	Wičháȟpi líla čhéye.
lkt	Ǧísaŋ é na maštíŋčala kiŋ íŋyaŋkapi.
lkt	Wablúška kiŋ hená čiḱalapi na hú kiŋ óta yukháŋpi čha waȟpe kiŋ yútapi.
lkt	Čhaŋksáyuha kiŋ na wamánuŋ s’a  uŋ-kúŋzapi.
lkt	"Igmútȟaŋka waŋ amáyiŋ kte,"" eyé."
ssc	"Yëësu, akamarërrya ko okoghamba igha, ""Ni‑igho erebha kö‑möntö ono akwibheekera ëbhëntö, kasi aanga ukwibheekera ku‑Waryobha."""
ssc	Isyëndë sekaghwa ku‑rirobha irya ku‑ritare, na hano syaamërrë, sekabhorwa ikinyiha sekooma.
ssc	Ekeghokora
ssc	Righonshe iryaho rehekerane,ko‑kebhara kono kya igho ërë mu‑ryobha iyö.
ssc	Kasi, Waryobha akamötëëbhya igha, 'Uwe örë mokangi tomanyirë nu‑bhutikö ubhwa reero oraakwe!
clk	Shanti etakey Nyachi keba Aaro go kamachiyega, Ayeney.
clk	Nani meh nga hiloso, aeya mah-mah tazu lakeyga.
clk	Naraa mekari aalombo go khonji kumni.
clk	"""Ik mo mekogo imeme i bui.Bigeni agumate pra bu he.Ako alo alane, ilananai."
clk	Aya ne me Aya chi bi elombra kani dega.
rag	Yava ni vandu vange vave mumodoga vaziiza kurora zinyama.
rag	Kwarora isimba.
rag	Kwarimu nende mkana wanga mama, mama wange, muyayi witu, vakana vitu vaviri, (vuri inyinga vivika zinguvu zifyanani), nende inze!
rag	Yava ni vandu vange.
rag	Kwarora kinywere.
bns	अम्मूके लगां कौनौ पिल्ला विल्ला नईं हतो।पर बाने सबमें बोल धरी की बाके लगां है एक पिल्ला।
bns	मुनिया सोचन लगीं। “काय खों लगेमछरी पकडबे” बा ने बोली, “बिना पानी बेमर जें हें”।
bns	कैनक भौतई छोटी!बा एकै संगे इतेक बड़ी और छोटी कैसें हो सकत।
bns	तबै तीसरी मछरी भी आई, भौतई बड़ी। मुनिया हसन लगीं, “जा तौ हमाएपापा के पैरन सें भी बड़ी है!”
bns	अगर बंदरा पिड़े नईं होतो, तो काय खों सबरो खाना खा पाउतौ। जै बंदरा सबरो खाना नईं खातो, तो काय खों हमाए पापा खों ढाबे सें चिकन रोटी लियाने पड़ती।
kfq	“अरे आपे!” राजू आचंबोटे मांडीके.
kfq	अक्कू खिज्या आपे बी खिज्योवबा कि च्योज?
kfq	”माय कोंबाराके.
kfq	अरे!
kfq	डेमारेन डी खाट कोरागा डी ढाबा-एस टी बूथ काम्पुटरकेंद्र खोलाटींये लाक्के डान.
stv	ባተይ፡፡
stv	ባሽር ጋሬ በወክትከ እትረከባው፡፡
stv	አሽርጌቴ ቲያቀሩ በጪፖት ያጥናባው፡፡ የልትፋሀመኝሚ ይሳላው፡፡
stv	ሀደ አያም ጎሮይ የባሰቢ ግነ የቀመሌቴ እንጥረተ ሰበረ ገባኔ በቡቃይቶሸ ኡስጥ ያለይ ለቾ ሳረ ቲጊጥም ቀመሌቴ ጄጄትቢ፡፡
stv	በሄ ዡቦ ውርት አሽርጌቴዋ ኣባዴ ይትቅራረቦኔ ያትባዶን፡፡
jab	Kheb nyi go ri Kwain kā nyi kā lem KwyenyOur hometown is Kwain while our language is KwyenyBo kî lem Kwyeny di Ha Kwain, Ho Kwain, be DuróKwyeny is spoken in Ha Kwain, Ho Kwain and DuróNyi su fu HamWe are Ham
jab	Mi kpo we ra kā yi mo hyees gha KywomNom (I have a brother called KywomNom).
jab	Di Bwak BiMi ku bang bwak wu
jab	Kpoduma yung o zhuuA cat is in the room
jab	Hye taam saar Hyammä, kā cek.
blo	»Ganyaʊ wàà : « Abʊrʊ a lee penti.
blo	Ŋka na ʊ fol ?
blo	Ampǝrǝ n ce wuu naa atɩ ri ayɩwa n'asna.
blo	Ŋkǝŋ na á ɖâ aci akɔmɔ n'ʊtunyem.
blo	N'a ɖa na yɛɛ yɛɛ gapɔɔ gaɖe na sir na kal.
kfr	"હાથીએ પૂછ્યું : ""નાની મધમાખી, શું  આ માળો તારું ઘર છે?"""
kfr	"મા મકે ચય,"" ટીચર ભેગી અંદર વન, આંવ તું અચીંદી તેડી આંવ ઇયા જ ઉભીંદી."""
kfr	"હાણે મજો હાથ છડી ડે, આંવ એકલી હાલી સકાંદી."""
kfr	"આંવ વ્હેલી સવારે  કાં કાં કરીંદો અને તોકે જગાઈ ડિંદો."""
kfr	કાલુ કાગડો છેટે ટેસમાં કાંઉ કાંઉ કરીંદો હવો.
bwr	Saka heni ksi.
bwr	Fati shina su kwani so suda.
bwr	Fati k3ti kum damwa akwai tum n anthi ta dumya.
bwr	Miya ni dena wulni wa.
bwr	E hwi sosai.
ahr	कुत्रं चिडानी मांगे पयस.
ahr	छोट्या हरणाच्या डोळ्यातून अश्रू ओघळले.
ahr	"त्याला मारू नकोस, नाहीतर ते सुद्धा रडायला लागेल "" आई हसली."
ahr	त्याला खूप रडू आलं.
ahr	"छोटं हरीण म्हणालं , "" अरे!"
que	Inca jhappipayana alqu.
que	Wira Inca
que	Chukchay ch´arasqa kachkan para uranpi pukllasqayrayku...Kunan tatay chukchayta simp´achkawan...
que	Inca jhappipayana alqu.
que	Yakuwan pukllayta munani.
igb	Udoo mé hu ohi, onyí enini nyima itopa ani.
igb	Di Fati ka, osoni eya  anki avi.
igb	Onyi enini ò za do va zu tu ìyehé.
igb	Mahutu, Marura Oyi  memazuse.
igb	“Fati “ Onyani obani  okanoni, shay pa ahuwa.
bxk	Eebino biiraro biaange biiyakha.
bxk	Chipuusi chinga?Eepusi ndala 1.
bxk	"Oo!"""
bxk	Chiisang'i chosi chasila busa chii.
bxk	Eiino Eepuusi.
saq	Naa keata ngupu.
saq	Keysheru nkima nkirewaj.
saq	Keyerisho nkima.
saq	Kepejisho nkima.
saq	Keysheru nkima ong'an.
ful	Saroji wi'i: « Nyamdu ma weli.»  Nden  derɗiko maako pamarel wi'i: «Mi yiiɗi fahin!»ƳamolƊume Mariyam yehi soodugo haa luumo?
ful	Cirgu nanii suuno nyaamugo lelwa tekkunga.
ful	"Ɓii mbeʼa nootii wiʼi, ""Diga hannde, naaʼ en sobaaɓe, e mi nanana inna am."
ful	Kuwanooji Cirgu ngaɗi no ngu umri, ɗi njahi fuuna, hirna, woyla e fommbina laynga fuu.
ful	Min wartiri haa saare.
bmo	Miŋguo gū ghɨ̌nɔ.
bmo	Miŋguo ni mbɨgɨ túa.
bmo	"Miŋguo mmī a!"""
bmo	"Ŋìe kə̄ɨ puŋ Miŋguo, ""Ghɛ̄rɛ a ma Mǔuŋ a!"
bmo	Lǔŋ Ŋìe ni mbɨgɨ.
kfa	ಮಮ್ಮಿ ಧೈರ್ಯತ್ ಒರ್ ಚೀಪೆ ಕೊಂಡಂಡ್ ಬಂತ್ ಅಲ್ಲಿ ಅಲ್ಲಿ ಕೆದ್ಕಿ ನೋಟೋಚಿ.
kfa	ಟನ್ ಟಡಾನ್ಡಿಂಗ್ ಡಿಂಗ್ ಡಿಂಗ್!
kfa	ನ್ದ್ ಎಲ್ಲ ಸದ್ದ್ ಮಾಡಿಯಂಡ್ ರಂಪ ಮಾಡಿಯಂಡ್ ಇಪ್ಪಕ, ಅಲ್ಲಿಯೆ ಚಾಪೆಲ್ ಬುದ್ದಾಕಿತಿಂಜ ಕುಂಞ್ಞಿ ಕ್ ಎಚ್ಚರ ಆಚಿ.
kfa	"""""ನೀನ್ ಅಣ್ಣೋದ್ ಸೆರಿ ."
kfa	"""ಸ್ಕೂಲ್ ಲ್  ಎನ್ತೇoಗಿ ಆಚ..?""ಆಯ್ತಿಕ್ಕು!"""
ppl	Ashan, ne inajnakas tultik.
ppl	Nitzijtzikwini pak se mekat iwan numejmetzkuyu.
ppl	Ashan, ne ijimey susul
ppl	Tay panu iwan muchi ne itachishka?
ppl	Niweli nimijkwania.
prs	در زمان های بسیار قدیم, چلپاسه و بقه با هم دوست بودند.
prs	بامان خدا فیلک!
prs	سگ و گربه هیچ انگوری را نمی بینند
prs	کلاه من در یک درخت سٌر کهنه بند شده بود.
prs	موش بزرگ پکورهٔ نیمه خورده شده را برداشت و به سوراخ خود     رفت.
kfc	అయ సర్దు రుండి పెరి గడ్డెఙ్‌బా మహె, అక్కెఙ్‌బా డాట్సినె సొన్సి వాదెఙ్.
kfc	సెగోండారిఙ్‌ కాల్కు సిల్లు
kfc	పుస్తకమ్‌కుబా నఙి నేస్తమ్‌నె
kfc	సెగోండార్ ఎగ్రినార్‌, సెగొండార్‌ ఈత్త డెయ్నికార్‌
kfc	అందెఙె పడకాతి అడవి పెరి నొరొస్ డగ్రు కుందెలిని తాబెలిదిఙ్ పోక్న ఇజి రాజు ఒడ్‌బిత్తాన్.
pil	Deerɑ mɑ nɑ mǝnǝ ɑrɑ?
pil	Dem nyǝm mǝnǝm pǝnǝnnɑ dorɣɑ nyǝnkɑ cǝɣɑ nǝn kɑ gbɑm Sɑɑrɑ kɑ: Deerɑ tǝ nɑ mǝnǝ ɑrɑ tǝ  dur dorɣɑ ɑŋɑ?
pil	Kɑrsǝ kɑ pɛnɑ.
pil	Lɛɛ Sɑɑrɑ kɑ: Zetǝnɑ!
pil	Bɑ sʋɣɑ ɑ nyɛɛ bɑɑn bonǝ ǝn dɑr-bɛɛ ɑ cǝr sʋɣɑ.
hlb	उवां!फिह्वी!हूहू!पुक!
hlb	"बाबा आरी रेंदुक लागलो|""मैं बले चलायेंदे,"" सोना हाथ आगे करली|"" हाँ,हाँ आगे अच्छा ले दख,"" बाबा बल्लो|"
hlb	उनाचो लेगड़ी काटून बाती पोल्का चो बितरे रोली।सियार चो जिकलो काजे उनाचो कान लाब होली
hlb	रानी हरिक ने बाला चो मैगी के खादली|
hlb	"""बाले मी बापी नेल्ला मिन्दे?"
nyd	Eliswi khu murwe okwe Likhutu silia mela ta.
nyd	Okhurula olwene ilwo likhutu ali ne siole.
nyd	Yali nasikae ne siole.
nyd	Likhutu yali nende esimba murwe okhukalusia.
nyd	Eliswi lie Likhutu liali liyie liosi.
kfb	काकोक लवकर ओलतेन तर मारी, रबडी काकेंगसाठी वांदगीपेंग आणि आटटीपेंग इडूळ पाल ताट्ट गेंजतेंङ आटना मांडेग लागतांडीन.
kfb	केरे मेंजे अनुकुङ मिसालाकेर सेब्बी मासुर आवळीलार.
kfb	प्रभुक मारी सोबत्याकेर वेट्टा आळतना सायकल एलांग कोत्तेन.
kfb	आदने सिन्नाम सिन्नाम टनक गेटटाल इत्ते जोवाळ तुटेव, गी आदून रिंगोक इल्पेंग सालेतीन.
kfb	इदुन दिवोसूलेङ वेंडी वेंडी वेस्तु तिनेङ आनुङ आवळीलाद.
nup	Kăshi ûndā efo'ŏ gado'ŏ?
nup	Bagi wuncίn ma nda'u yớ.
nup	Nanpᾱ ci fe de kodari na wungᾱ Elogi wangi na.
nup	Elogi leleci eshin cigban'o Nanpᾱ ci le ta gwᾱlᾱgi zhi'o.
nup	Aci'ᾱ kuti lᾱ gan anyᾱ zhe eyᾱ.
lmn	राजा कत्रार लार धासो .
lmn	जाड राजार बारीकचुरिक कत्राजाड राजा आनी बारीकचुरिक कत्रा फरायन जारो.
lmn	एकदाच राजा कत्रान पकडलीदो.
lmn	कत्रा पक्षिन देखो.कत्रा पक्षीर लार धासो.
lmn	दोही धासे.... धासे...दोही धासे, जास्त दन धासे.
zho	看乌戈戈，这是给你的一个新房子。哦，木子，这是最好的建筑！乌戈戈笑着说。
zho	拉古舅舅非常懒惰。他可以连续几个小时都坐在椅子上。有时，他坐着阅读。有时，他坐着看电视节目。有时，他只是坐着睡觉。他不做任何家务，也不去市场买生活用品。妈妈再也无法忍受他的懒散了。
zho	小鹿说：“哦，不要那样，不然他也要哭了.”他的妈妈笑了。小鹿也笑了。
zho	牠最後從左邊推麵包, 但是麵包還是一動都不動.
zho	还有我的卷发。
fuc	"""Eey yoo!"""
fuc	Neene majjo yoori jaleeɗe.
fuc	"""Mi waawaa yiytude galle am!"
fuc	Waandu ɓoosani mo koyngal makko.
fuc	"""Ko mi majjuɗo"", Ñaakel wiyi."
ara	"*""."
ara	!لمن سأقرأ؟ سأقرأ لنفسي.
ara	تستمد سمكة أبو الشص إضاءتها من البكتيريا التي تعيش داخل الزائدة الموجودة في مقدمة رأسها.العديد من النباتات والحيوانات خارج المياه تضيء أيضًا، مثل اليراعات وبعض أنواع الفطر، وحتى أنت تشعُّ مقدارًا ضئيلًا من الضوء كل يوم!
ara	إن وزن كرة تاشي الزجاجية الصغيرة قد يكون هو نفسه وزن تفاحة الآنسة سونام، ولكن لماذا التفاحة هي الأكبر؟ لأنه يوجد فراغ أكبر بين جسيمات التفاحة.
ara	عَلَى الرَّغْمِ مِنْ أَنَّهَا لَا تَسْتَطِيعُ الْمُسَاعَدَةَ كَثِيرًا.
nor	jublet tvilligene.
nor	Og så en til.
nor	Sania løp inn på soverommet.Ingen var bak madrassen.Ingen var oppi kisten.
nor	ropte alle i kor.
nor	"""Mamma, HVORFOR regner det ikke?"""
noe	हाऊ  यहाँ आपणा पूरा परिवार की साथ रहूंज।
noe	हम  अपणी  चटाई भी वहांज धरांज।
noe	चवका म रोटा बहोत अच्छा बणज।
noe	हम जूता चप्पल यहा ऊतारांज।
noe	जब ठंड़ पडज तब हम सिरका निकाल लेवांज।
kfy	एक हिरनौ बच्च जंगल में घुमणौं छी।
kfy	"एकरात खांण-खांणाबखत, अब्दुल्लाबिन सादल आपुंण तीन च्यालंनथैं कौ, ""नान्तिनौ, अबमैं बुड़ हुंड़यूँ और मेर शरीरलै दिन पर दिन कमज़ोर हुंणौ। मैंजल्दी बीमार है जां, मकैंलागों मेर बखत जल्दी एै जाल।जब मैं न्है जून (मलि), आपुंणिइजक ध्यान धरिया और आपस मेंझन झगड़िया। मेर पास मस्त केन्हा, लेकिनमैल वसीयत लेख राखि जो तुमनकैंअनाजा गोदाम में एक मटका भितरधरी मिललि।""यैकतुरंत बाद एक दिन रत्तै, अब्दुल्लाआपुंणि सैंणि और च्यालन कैं, खाटमें मरी मिलौ। अब्दुल्लाकमरिया तिसार दिन, जबपरिवारौ डाड़ मारंण थोड़ी कमभौ, उननकैं वीक वसीयतै याद एे। वीकच्यालनल गोदामा सब मटकन कैंचा और अंत में उनन कैं  प्लास्टिकमें लिपटी एक कागज मिलौ। कागजखोलणां  बाद उनन कैं पत्त लागौकि यो कोइ वसीयत नि छी बल्किकुछ निर्देश छी, जनरसहारल,  वील नानतिनन  कैं संबोधित कर  राखछी।"
kfy	"इजहँसी। ""तुमर बाब ईमानदार औरन्याय कर्ता छी।"""
kfy	मस्त दिनन तक भागणां बाद राज, कुकुर कैं पकड़ ल्हीं।
kfy	से चोरुपांणि भितर।
adx	ཁྱི།
adx	ཙི་གུ
adx	བྱི་ལ།
adx	ངང་པ།
adx	ཨ་ཕ་དང་ཨ་མྱེས་མི་ཁོམ་གི
tgl	"""Gayundin ako,"" sabi ni Rajesh."
tgl	Pinanood niya ang mga maiingay na tao sa maingay na bayan.
tgl	Malaki at maliit na mga parisukat,Ay mga hugis na nakikita mo kahit saan.Mayroong isang grill na naiiba,Saan ito nakatago, dito o doon?
tgl	"""""Ituro ang ilaw ng salamin sa dingding at pumasok ka sa ilaw,"" sabi ng duwende."
tgl	Nagising ako.
orm	Waan innigodhee hundumaa godhu.
orm	"Nyaani asjiru numaraa nugahaa,"" jedheen."
orm	Ittaansee sanyii isaa keessaa funaante,
orm	"Jette oota, qotee bulaanis dhukkubsatte jedhe yaada, boqannaas akka fudhattu sii eyyama,"" jedhe hareen sangaan."
orm	Furdoo dha.
cdz	"যতঃঅই বই নাআ ব্যাগ আগুতাআকু । আঙ্কু যতঃঅই মিলে রাআ শুরু কাআকু, "" মাস্টার মশাই!"
cdz	মিঞেঃ হড় ইস্কুলরেন হেদে কুরেঃ ঘুরো ভারাঃ কানায়। চিমিন দিনগে হড়টিকেঃ লেলতিঃইয়ায় রিনি, হড়টা নেঃএ হাতুরেন লহয় তানায়। মোটর সাইকেলরে দেঃ কতেঃ প্রায়গে হুজুঃআয়। যত সময় মিঞেঃ হেন্দে রং নাঃ টুপি সুসুং ধনঃআয়। হড়টা কুলি কিঃইয়ায়, চিংকে মেনাঃমা রিনি?
cdz	"মাঞ সাবুকে জিরাফরেন দেয়ারে হিঃ লেল কতেঃ দুঃখ কতেঃ গামেঃআয়, ""সাবু ইঞ আমকে গামালিঃইমিঞ...""  সাবু মাঞকে আদর কতেঃ গামাকিঃইয়ায়, "" মাঞ আম গে ইঙ্কে সেতা হন আগু বারণ লিঃইঞাম, মাড়াং জিলিং, জিরাফ আগুতে দ কাম বারণ তিঃইঞা।""  মাঞ জাহান উত্তর অ্যাম সিদ্যা গে চিড়িয়াখানারেন দারোয়ান হিঃ কতেঃ জোজোকে চিড়িয়াখানা লুওর ইদি কিঃইয়ায়।"
cdz	""" নেঃএটা আশু আয়,"" ডন   গামলাআয়।   "" নেঃএটা  আশু আয়,"" আঙ্কু   অনুলিপি আকু।"
cdz	বুডিমাঞ সোফা তিকেঃ জেহেঃ আরগুইনে । আনি মিনেঃ খবরনাঃ কাগজ  গুটিয়া করেঃ নাতেহান্তে গজাকেঃএ ।
bbl	ე სეჼ დად ვა.
bbl	სეჼ ბაბუია აგიადახკეჼ.
bbl	სეჼ ნანეგო ჴოჲაშ° ია.
bbl	ე სეჼ ვაშ° ვა - ნიკა, ე სეჼ ჲაშ° ჲა - მარი.
bbl	სეჼ ნანეგო ჴოჲაშ° ია.
lns	Mo wù du, e nèn  yèn vé kimbome, á nèn lòn kicí kiy,  wù fó.
lns	Shúu lav vəə́ tsə́mér sá e ŋàŋ.
lns	Mo wù yéʼey ŋwàʼ du fo mbìy, koŋ ye wù-uù kér fo wír veé Kenyàa nèn a dzə̀sì wún dzə́sin.
lns	Kinyo kìn ki nyár áwune é ŋàŋ, áwune nèn sìysì ji á lo, e yuyrí a fə́r wov.
lns	Yii beỳ , á yú ji ́wir̀ ,a yi ̀shaʼti ̀áwune.
thq	हमर सोचसब हमरेसङे सुइत जाइछै।
thq	सिंहके दाँत के निकालतै ?
thq	बरका सरकमे बहौत ट्राफिक रहैछै।कार, ट्रक या साइकल, मटरसाइकल, स्कूटर या रिकसा।कोनो अइकता ज्यारहलछै। कोनो ओइकता ज्यारहलछै।ओइसबके बीचसे खालि ठाम पता लग्याके सरकके ओइ कात जाइले हमरा आवैछै।
thq	अखनु गरमी चैल एलछै, बाङके बिया रोपैके बेरिया भ्यागेलछै। महज ओकरौके गाममे, गामेके फरल या अरगानिक बिया भेटनाइ मुसकिल छै। “आब कथि करबै?
thq	ऊ मोट छै, या ओकर पेट बरिटा छै।
lot	"Ajio nî, ""Oyiji ôfîôrô hûnîa!"
lot	"Inyôb iyye nanî,"" ajio Eenyiaŋ."
lot	Egigilo nî abeŋ inyiak îdaha isukul.
lot	Atî, awahî nyia bô hônyê iko mônyê jio igiara inyi oluahio isi êgêmîta hutto haŋ.
lot	"Ajio amaruani alîa, ""Asîrû atî buo."
unr	बाबता!बाबता!
unr	एअंगाञा मुटानेञ बाइ दाड़िआ:। आए:दुब हापेआकाने:ताइना।
unr	अञ् हाई बाइआ। इनि: हुडिङ गेआ।
unr	नीमाः तिः दो लटलट तन ओड़ाः होबा जाना।
unr	ओको इमतङ, एंगा आपुकिन काकिन लेलतान्कि एन सोमोयमनु जोरते काकलोदाएः कसरा!दालिया जोम केदतयोम ते, बाबता!
igl	Ma  ja keli.
igl	Taki iyane, ugbogbolo  le I ne ke du gool tohn.
igl	imaja efu  ngbo ku ma ko ortakada joo.
igl	Ubollu ero cho olaai.
igl	Ungbo orbala mi dei.
swa	Waliamua kumtuma Nyani mmoja aende katika Kijiji cha Mwese kwa siri.
